Item_Fat_Content_Low Fat,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Identifier_2_DR,Item_Identifier_2_FD,Item_Identifier_2_NC,Outlet_Type_Category_Grocery,Outlet_Type_Category_Supermarket,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Item_Identifier,Outlet_Identifier
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,20.5,0.032835147,40.2822,707.0796,18,NCP30,OUT045
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.033809913,180.5976,7968.2944,35,FDY25,OUT027
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,13.5,0.07266912,160.292,1438.128,23,NCH54,OUT046
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.144338493,224.4404,6976.2524,35,NCR53,OUT027
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,8.89,0.009163216,101.7016,101.2016,22,FDS52,OUT010
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,7.855,0.011307038,188.5188,952.0939999999999,11,FDG02,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,7.235,0.076855628,116.0492,1969.4364,23,NCO26,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.059956876,165.4526,5262.4832,35,FDH35,OUT027
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6.92,0.038532062,60.5852,1314.2892,18,FDB51,OUT045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.3,0.043209581,90.8172,535.3032,13,FDX44,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,18.5,0.056816465,132.1284,263.6568,22,NCN07,OUT010
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,8.02,0.019866705,154.5972,1402.1748,16,NCC31,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,9.195,0.048331717,105.1622,1693.7952,13,NCX54,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,12.8,0.091221855,105.5938,2143.876,18,NCO55,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,16.6,0.027622076000000002,177.6344,2676.5159999999996,21,NCC30,OUT049
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.0,0.15738370922222222,53.06399999999999,905.488,16,FDI16,OUT035
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,18.6,0.039355947,246.3802,7370.406,21,FDP16,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.0,0.060836524,226.8404,6301.1312,16,FDB11,OUT035
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,17.6,0.082316506,160.692,1597.92,16,NCB06,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,21.25,0.155350299,178.237,529.311,16,FDA45,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,7.235,0.076841095,117.5492,1969.4364,16,NCO26,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,14.6,0.151419185,50.3692,1034.6532,13,DRJ25,OUT017
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,13.85,0.026001976,161.52100000000002,1794.3310000000001,11,FDR28,OUT018
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,13.65,0.073209447,197.6426,2768.3964,11,FDI04,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,12.11664539653606,0.041683481,31.29,898.83,35,DRK12,OUT027
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,7.365,0.042560252,226.172,3169.208,23,FDX20,OUT046
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,18.35,0.014081156000000001,223.5746,3589.9936,11,NCI18,OUT018
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,5.465,0.04854485420000001,132.5626,262.3252,11,FDB36,OUT018
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.6,0.152918384,99.8358,1910.1802,13,FDN13,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,13.85,0.030969273999999998,140.9154,1701.7848,13,DRD24,OUT017
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.0,0.06037677599999999,154.5656,2471.4496,33,FDQ28,OUT013
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,14.0,0.04192285,54.763999999999996,1331.6,33,FDM22,OUT013
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.077367431,97.0094,1808.9786,35,FDR07,OUT027
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,5.905,0.045838211,222.5456,3315.684,11,FDV25,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,7.27,0.071077939,114.2518,2618.5914,23,DRF49,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,6.155,0.09465987099999999,214.55599999999998,2769.728,23,FDW51,OUT046
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,19.5,0.077608838,233.4958,5375.0034,13,DRL01,OUT017
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,15.2,0.021327477,216.8824,2838.9712,13,FDP25,OUT017
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,12.15,0.042485444000000004,125.0046,1743.0644,11,FDL50,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.025578526,198.8084,5555.4352,35,NCB30,OUT027
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,12.6,0.048980800000000005,61.9194,619.194,11,FDW11,OUT018
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,14.5,0.019471688,164.821,2120.573,16,NCM43,OUT035
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.6,0.122918852,173.0738,3823.0236,13,FDK44,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,11.8,0.057373797000000004,151.4366,1360.2294,33,FDM15,OUT013
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,13.1,0.044155597000000005,178.8318,3969.4996,33,FDS31,OUT013
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,17.7,0.291865402,115.1834,345.5502,22,FDI32,OUT010
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,17.85,0.09483856955555554,196.5794,585.2382,22,FDR47,OUT010
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.3,0.064750025,92.6804,1010.6844,18,FDB35,OUT045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,11.8,0.098312421,81.4618,161.1236,22,NCU05,OUT010
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.191013663,42.1112,42.6112,35,DRY23,OUT019
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.1,0.176573035,157.4604,3010.7476,18,FDO24,OUT045
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.060134441,153.0656,6024.1584,35,FDQ28,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.3,0.0072946519999999996,198.1426,988.7130000000001,18,FDV39,OUT045
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.128478462,117.944,239.688,35,NCO17,OUT019
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,5.75,0.075107656,112.8176,1374.2112,33,FDU50,OUT013
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.049381405999999996,226.8062,4739.8302,35,FDT12,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,11.35,0.045165795999999994,100.0016,1012.0160000000001,11,FDK58,OUT018
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.09415375,165.7526,657.8104,35,FDO08,OUT019
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,14.0,0.028907832,130.431,778.9860000000001,21,NCW29,OUT049
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,19.75,0.018059621,179.766,2336.958,18,FDE04,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,6.525,0.09043609400000001,85.0882,2233.0932,21,NCB19,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,10.3,0.146399712,103.9648,1661.8368,21,FDV15,OUT049
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,5.78,0.07426435599999999,264.7568,4745.8224,21,FDL58,OUT049
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,11.85,0.050186725999999994,164.1526,3124.5994,18,FDA08,OUT045
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,16.35,0.020631654,50.1324,467.3916,11,FDT43,OUT018
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.01561108,182.5976,5070.7328,35,NCX06,OUT027
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,10.5,0.041395445,37.6164,540.6296,23,FDT20,OUT046
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,19.0,0.097313129,48.0718,992.7078,23,FDB41,OUT046
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,14.6,0.059582996,238.8538,6008.845,21,NCN55,OUT049
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.09866365199999999,62.9194,2105.2596,35,FDE40,OUT027
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.101338651,232.63,5359.69,35,FDX49,OUT027
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,18.75,0.052146455999999994,104.62799999999999,745.696,18,NCM53,OUT045
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.26,0.041764487,161.8868,3275.736,16,FDE36,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,18.25,0.054344185999999996,140.2154,1701.7848,18,FDN57,OUT045
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.07836248400000001,177.937,6704.606,35,FDI24,OUT027
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,15.1,0.052339069,242.7512,4119.9704,23,FDI19,OUT046
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,15.5,0.042464962,81.5934,327.5736,22,FDF24,OUT010
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,13.65,0.06573288299999999,45.7402,780.9834,21,FDG52,OUT049
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,16.1,0.023625114,189.3846,3630.6074,18,DRF36,OUT045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.051643608,107.3622,317.5866,35,FDS45,OUT019
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,12.85,0.165694219,39.7164,231.6984,22,FDX40,OUT010
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,9.5,0.041878397000000005,32.99,133.16,16,DRK12,OUT035
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,13.8,0.058091482,245.1802,5650.6446,16,DRC27,OUT035
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.78,0.08590135977777778,263.7568,2636.5679999999998,13,FDL58,OUT017
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,19.7,0.026903714,96.0726,1272.3438,18,NCD30,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,14.65,0.09038306633333333,161.5552,324.9104,22,NCZ54,OUT010
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6.67,0.150554711,130.0626,131.1626,22,FDE10,OUT010
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,6.11,0.10301671750000001,131.2968,260.9936,22,FDR44,OUT010
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,13.65,0.13497562800000001,260.0936,260.9936,22,FDP28,OUT010
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,17.2,0.15616879,160.6578,3690.5294,33,FDX15,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,6.32,0.013801249375,40.2822,1139.1838,16,FDA39,OUT035
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4.88,0.133700752,52.9298,1995.4026,21,FDY24,OUT049
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.425,0.115119905,88.3514,1416.8224,13,FDC60,OUT017
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,15.85,0.11003099699999999,37.2506,265.6542,23,FDH28,OUT046
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.5,0.051038045,121.7072,3552.7088,13,FDT25,OUT017
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,12.65,0.062837968,161.5578,2406.867,33,DRJ13,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,13.34413855150687,0.017116983,211.956,213.05599999999998,35,NCO07,OUT019
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,20.75,0.024129332000000003,124.17299999999999,2956.152,33,FDW20,OUT013
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.049754975,152.134,153.134,35,DRF27,OUT019
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.0,0.086868554375,79.7644,1649.8524,16,FDS49,OUT035
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.101561568,181.9292,3101.2964,35,FDX25,OUT027
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.0059496440000000005,165.6526,4769.1254,35,NCX42,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.13956116,170.4764,3435.528,35,FDG33,OUT027
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,14.1,0.126035694,86.4198,1133.8574,18,FDL56,OUT045
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.55,0.027164679,152.334,2603.278,16,FDF14,OUT035
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,13.0,0.099325278,45.406000000000006,605.878,23,NCD06,OUT046
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,12.11664539653606,0.04357366,192.8846,2293.0152,35,DRM47,OUT027
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.082741482,118.7782,119.1782,35,FDS46,OUT019
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,12.3,0.064565202,92.9804,1929.4884,33,FDB35,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,12.735577264654125,0.08455456900000001,109.8912,2074.6328,35,FDX21,OUT027
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,13.34413855150687,0.058451805,79.9618,241.6854,35,NCU05,OUT027
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,17.25,0.113748685,251.3724,6795.1548,18,NCR38,OUT045
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,15.85,0.020603511,42.7112,639.168,13,NCR18,OUT017
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,18.85,0.052044976,192.1846,3248.4382,16,NCU41,OUT035
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,16.35,0.06276442900000001,227.6062,7222.5984,13,FDY56,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,14.1,0.08797726199999999,229.0668,3225.1352,16,DRJ51,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,7.905,0.010010425,249.0408,3755.112,16,FDK21,OUT035
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,12.0,0.033946163,179.3976,3440.8544,33,FDY25,OUT013
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,12.15,0.058414678,163.4552,974.7312,16,FDU44,OUT035
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,10.1,0.027106459,75.367,535.969,21,FDL43,OUT049
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.5,0.027022882999999998,262.491,5259.82,13,FDF05,OUT017
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,12.11664539653606,0.058153409,152.034,306.268,35,DRF15,OUT019
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,17.1,0.128937661,112.3886,1779.0176,11,FDL20,OUT018
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,7.785,0.088846306,61.451,759.012,21,FDV32,OUT049
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,11.8,0.09357779,125.9704,1877.556,33,FDJ34,OUT013
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.15,0.165694678,171.8764,3779.0808,18,FDG08,OUT045
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,12.735577264654125,0.148392623,41.5796,41.2796,35,FDQ04,OUT019
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,8.5,0.098438394,51.1324,259.66200000000003,13,FDW13,OUT017
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,8.645,0.143303291,96.34100000000001,193.082,33,NCI17,OUT013
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,17.6,0.076276208,110.9202,1687.8029999999999,18,FDY03,OUT045
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.1,0.175103435,127.5362,4655.9394,13,FDS12,OUT017
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,12.8,0.023511371,225.9404,4950.8888,33,FDJ55,OUT013
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,7.63,0.06105276,95.4436,1418.154,16,DRK01,OUT035
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,9.285,0.049559042000000005,246.4144,1225.072,13,FDG28,OUT017
